MedUrl,BrandName,GenName,Effects,Desc
http://www.medsplan.com/DrugsDetailsPage/ESLO-D-2-5MG-12-5MG-TABLET/Amlodipine-Besilate,ESLO-D 2.5MG/12.5MG TABLET,Amlodipine Besilate,"Abdominal pain,Nausea,Palpitation,Flushing,Oedema,Headache,Dizziness,Sleep disturbances,Fatigue,Gastro-intestinal disturbances,Dry mouth,Taste disturbances,Hypotension,Syncope,Chest pain,Dyspnoea,Rhinitis,Mood changes,Tremor,Paraesthesia,Urinary disturbances,Impotence,Gynaecomastia,Weight changes,Myalgia,Visual disturbances,innitus,Pruritus,Rashes,Alopecia,Purpura, and skin discolouration","Angina,Hypertension,Coronary artery disease"
http://www.medsplan.com/DrugsDetailsPage/ESAMLOVIN-5MG-TABLET/Amlodipine-Besilate,ESAMLOVIN 5MG TABLET,Amlodipine Besilate,"Abdominal pain,Nausea,Palpitation,Flushing,Oedema,Headache,Dizziness,Sleep disturbances,Fatigue,Gastro-intestinal disturbances,Dry mouth,Taste disturbances,Hypotension,Syncope,Chest pain,Dyspnoea,Rhinitis,Mood changes,Tremor,Paraesthesia,Urinary disturbances,Impotence,Gynaecomastia,Weight changes,Myalgia,Visual disturbances,innitus,Pruritus,Rashes,Alopecia,Purpura, and skin discolouration","Angina,Hypertension,Coronary artery disease"
http://www.medsplan.com/DrugsDetailsPage/ESLO-2-5-TABLET/Amlodipine-Besilate,ESLO-2.5 TABLET,Amlodipine Besilate,"Abdominal pain,Nausea,Palpitation,Flushing,Oedema,Headache,Dizziness,Sleep disturbances,Fatigue,Gastro-intestinal disturbances,Dry mouth,Taste disturbances,Hypotension,Syncope,Chest pain,Dyspnoea,Rhinitis,Mood changes,Tremor,Paraesthesia,Urinary disturbances,Impotence,Gynaecomastia,Weight changes,Myalgia,Visual disturbances,innitus,Pruritus,Rashes,Alopecia,Purpura, and skin discolouration","Angina,Hypertension,Coronary artery disease"
http://www.medsplan.com/DrugsDetailsPage/EXLODEP-5MG-TABLET/Amlodipine-Besilate,EXLODEP 5MG TABLET,Amlodipine Besilate,"Abdominal pain,Nausea,Palpitation,Flushing,Oedema,Headache,Dizziness,Sleep disturbances,Fatigue,Gastro-intestinal disturbances,Dry mouth,Taste disturbances,Hypotension,Syncope,Chest pain,Dyspnoea,Rhinitis,Mood changes,Tremor,Paraesthesia,Urinary disturbances,Impotence,Gynaecomastia,Weight changes,Myalgia,Visual disturbances,innitus,Pruritus,Rashes,Alopecia,Purpura, and skin discolouration","Angina,Hypertension,Coronary artery disease"
http://www.medsplan.com/DrugsDetailsPage/ESLOVA-2-5MG-10MG-TABLET/Amlodipine-Besilate,ESLOVA 2.5MG/10MG TABLET,Amlodipine Besilate,"Abdominal pain,Nausea,Palpitation,Flushing,Oedema,Headache,Dizziness,Sleep disturbances,Fatigue,Gastro-intestinal disturbances,Dry mouth,Taste disturbances,Hypotension,Syncope,Chest pain,Dyspnoea,Rhinitis,Mood changes,Tremor,Paraesthesia,Urinary disturbances,Impotence,Gynaecomastia,Weight changes,Myalgia,Visual disturbances,innitus,Pruritus,Rashes,Alopecia,Purpura, and skin discolouration","Angina,Hypertension,Coronary artery disease"
http://www.medsplan.com/DrugsDetailsPage/ESDIL-2-5MG-TABLET/Amlodipine-Besilate,ESDIL 2.5MG TABLET,Amlodipine Besilate,"Abdominal pain,Nausea,Palpitation,Flushing,Oedema,Headache,Dizziness,Sleep disturbances,Fatigue,Gastro-intestinal disturbances,Dry mouth,Taste disturbances,Hypotension,Syncope,Chest pain,Dyspnoea,Rhinitis,Mood changes,Tremor,Paraesthesia,Urinary disturbances,Impotence,Gynaecomastia,Weight changes,Myalgia,Visual disturbances,innitus,Pruritus,Rashes,Alopecia,Purpura, and skin discolouration","Angina,Hypertension,Coronary artery disease"
http://www.medsplan.com/DrugsDetailsPage/ELINAL-1MG-TABLET/Anastrozole,ELINAL 1MG TABLET,Anastrozole,"Weakness,Headache,Hot flashes,Sweating,Stomach pain,Nausea,Vomiting,Loss of appetite,Constipation,Diarrhea,Heartburn,Weight gain,Joint, bone, or muscle pain,Breast pain,Mood changes,Depression,Difficulty falling asleep or staying asleep,Nervousness,Dizziness,Vaginal bleeding,Vaginal dryness or irritation,Pain, burning, or tingling in the hands or feet,Dry mouth,Hair thinning,Some serious side effects are : ,Chest pain,Sore throat,Cough,Fever,Chills,Swollen glands, or other signs of infection,Swelling, redness, or warmth in hand or arm,Difficult, painful, or urgent urination,Blurred vision or vision changes,Yellowing of the skin or eyes,Pain in the upper right part of the stomach,Skin lesions, ulcers, or blisters,Rash,Hives,Itching,Shortness of breath,Difficulty swallowing or breathing","Adjuvant treatment of oestrogen-receptor-positive early breast cancer in postmenopausal women.,Either as sole therapy or following 2–3 years of tamoxifen therapy.,Advanced breast cancer in postmenopausal women which is oestrogen-receptor positive or responsive to tamoxifen."
http://www.medsplan.com/DrugsDetailsPage/ENDOMAL-L-4MG-240MG-DRY-SYRUP/Artemether,ENDOMAL L 4MG/240MG DRY SYRUP,Artemether,"Cough,Diarrhea,Dizziness,Fatigue,Headache,Joint and muscle pain and stiffness,Loss of appetite,Nausea,Stomach pain,Tiredness,Trouble in sleeping,Vomiting,Weakness ","Treatment of severe P. falciparum malaria in areas where evidence is there that quinine is ineffective,Multi drug resistant malaria"
http://www.medsplan.com/DrugsDetailsPage/ECOTHER-XL-TABLET/Artemether,ECOTHER XL TABLET,Artemether,"Cough,Diarrhea,Dizziness,Fatigue,Headache,Joint and muscle pain and stiffness,Loss of appetite,Nausea,Stomach pain,Tiredness,Trouble in sleeping,Vomiting,Weakness ","Treatment of severe P. falciparum malaria in areas where evidence is there that quinine is ineffective,Multi drug resistant malaria"
http://www.medsplan.com/DrugsDetailsPage/EPTIL-25MG-TABLET/Baclofen,EPTIL 25MG TABLET,Baclofen,"Gastro-intestinal disturbances,Dry mouth,Hypotension,Respiratory or cardiovascular depression,Sedation,Drowsiness,Confusion,Dizziness,Ataxia,Hallucinations,Nightmares,Headache,Euphoria,,Insomnia,Depression,Anxiety,Agitation,Tremor,Seizure,Urinary disturbances,Myalgia,Visual disorders,Rash,Hyperhidrosis,Rarely taste disturbances,Abdominal pain,Changes in hepatic function,Paraesthesia,Erectile dysfunction,Dysarthria,Very rarely hypothermia",Severe chronic spasticity
http://www.medsplan.com/DrugsDetailsPage/ECOTHER-XL-SYRUP/Artemether,ECOTHER XL SYRUP,Artemether,"Cough,Diarrhea,Dizziness,Fatigue,Headache,Joint and muscle pain and stiffness,Loss of appetite,Nausea,Stomach pain,Tiredness,Trouble in sleeping,Vomiting,Weakness ","Treatment of severe P. falciparum malaria in areas where evidence is there that quinine is ineffective,Multi drug resistant malaria"
http://www.medsplan.com/DrugsDetailsPage/ECOSPRIN-AV/Aspirin-(-Acetyl-Salicylic-Acid-),ECOSPRIN-AV,Aspirin ( Acetyl Salicylic Acid ),"GI  disturbances,Prolonged bleeding time,Rhinitis,Urticaria,Epigastric discomfort,Angioedema,Salicylism,Tinnitus,Bronchospasm,Gastric erosion, ulceration & bleeding,Reye’s syndrome,Hepatotoxicity,CNS depression which may lead to coma,CV collapse,Respiratory failure,Paroxysmal bronchospasm,Dyspnoea","Headache,Acute migraine attacks,Transient musculoskeletal pain,Dysmenorrhoeal pain and for reducing fever,Pain and inflammation of rheumatoid arthritis,Antiplatelet agent for prophylaxis of myocardial infarction, stable,angina pectoris; stroke prophylaxis.,Avian flu or bird flu,Swine flu or H1N1 flu"
http://www.medsplan.com/DrugsDetailsPage/ENDOMAL-L-84MG-480MG-TABLET/Artemether,ENDOMAL L 84MG/480MG TABLET,Artemether,"Cough,Diarrhea,Dizziness,Fatigue,Headache,Joint and muscle pain and stiffness,Loss of appetite,Nausea,Stomach pain,Tiredness,Trouble in sleeping,Vomiting,Weakness ","Treatment of severe P. falciparum malaria in areas where evidence is there that quinine is ineffective,Multi drug resistant malaria"
http://www.medsplan.com/DrugsDetailsPage/ENDOMAL-L-80MG-480MG-TABLET-DT/Artemether,ENDOMAL L 80MG/480MG TABLET DT,Artemether,"Cough,Diarrhea,Dizziness,Fatigue,Headache,Joint and muscle pain and stiffness,Loss of appetite,Nausea,Stomach pain,Tiredness,Trouble in sleeping,Vomiting,Weakness ","Treatment of severe P. falciparum malaria in areas where evidence is there that quinine is ineffective,Multi drug resistant malaria"
http://www.medsplan.com/DrugsDetailsPage/ECOSPRIN/Aspirin-(-Acetyl-Salicylic-Acid-),ECOSPRIN,Aspirin ( Acetyl Salicylic Acid ),"GI  disturbances,Prolonged bleeding time,Rhinitis,Urticaria,Epigastric discomfort,Angioedema,Salicylism,Tinnitus,Bronchospasm,Gastric erosion, ulceration & bleeding,Reye’s syndrome,Hepatotoxicity,CNS depression which may lead to coma,CV collapse,Respiratory failure,Paroxysmal bronchospasm,Dyspnoea","Headache,Acute migraine attacks,Transient musculoskeletal pain,Dysmenorrhoeal pain and for reducing fever,Pain and inflammation of rheumatoid arthritis,Antiplatelet agent for prophylaxis of myocardial infarction, stable,angina pectoris; stroke prophylaxis.,Avian flu or bird flu,Swine flu or H1N1 flu"
http://www.medsplan.com/DrugsDetailsPage/ECOROSE-CAPSULE/Aspirin-(-Acetyl-Salicylic-Acid-),ECOROSE CAPSULE,Aspirin ( Acetyl Salicylic Acid ),"GI  disturbances,Prolonged bleeding time,Rhinitis,Urticaria,Epigastric discomfort,Angioedema,Salicylism,Tinnitus,Bronchospasm,Gastric erosion, ulceration & bleeding,Reye’s syndrome,Hepatotoxicity,CNS depression which may lead to coma,CV collapse,Respiratory failure,Paroxysmal bronchospasm,Dyspnoea","Headache,Acute migraine attacks,Transient musculoskeletal pain,Dysmenorrhoeal pain and for reducing fever,Pain and inflammation of rheumatoid arthritis,Antiplatelet agent for prophylaxis of myocardial infarction, stable,angina pectoris; stroke prophylaxis.,Avian flu or bird flu,Swine flu or H1N1 flu"
http://www.medsplan.com/DrugsDetailsPage/ETERNEX-20MG/Atorvastatin-Calcium,ETERNEX 20MG,Atorvastatin Calcium,"Serious side effects are: ,Unexplained muscle pain,Tenderness, or weakness,Confusion,Memory problems,Fever,Unusual tiredness, and dark colored urine,Swelling,Weight gain,Urinating less than usual or not at all,Increased thirst,Increased urination,Hunger, dry mouth,Fruity breath odor,Drowsiness,Dry skin,Blurred vision,Weight loss,Nausea,Upper stomach pain,Itching, loss of appetite,Dark urine,Clay-colored stools","Primary and secondary hypercholesterolemia,Prevention of cerebrovascular accidents,Primary prevention of coronary heart disease"
http://www.medsplan.com/DrugsDetailsPage/ETERNEX-10MG/Atorvastatin-Calcium,ETERNEX 10MG,Atorvastatin Calcium,"Serious side effects are: ,Unexplained muscle pain,Tenderness, or weakness,Confusion,Memory problems,Fever,Unusual tiredness, and dark colored urine,Swelling,Weight gain,Urinating less than usual or not at all,Increased thirst,Increased urination,Hunger, dry mouth,Fruity breath odor,Drowsiness,Dry skin,Blurred vision,Weight loss,Nausea,Upper stomach pain,Itching, loss of appetite,Dark urine,Clay-colored stools","Primary and secondary hypercholesterolemia,Prevention of cerebrovascular accidents,Primary prevention of coronary heart disease"
http://www.medsplan.com/DrugsDetailsPage/ELVAS-20MG-TABLET/Atorvastatin-Calcium,ELVAS 20MG TABLET,Atorvastatin Calcium,"Serious side effects are: ,Unexplained muscle pain,Tenderness, or weakness,Confusion,Memory problems,Fever,Unusual tiredness, and dark colored urine,Swelling,Weight gain,Urinating less than usual or not at all,Increased thirst,Increased urination,Hunger, dry mouth,Fruity breath odor,Drowsiness,Dry skin,Blurred vision,Weight loss,Nausea,Upper stomach pain,Itching, loss of appetite,Dark urine,Clay-colored stools","Primary and secondary hypercholesterolemia,Prevention of cerebrovascular accidents,Primary prevention of coronary heart disease"
http://www.medsplan.com/DrugsDetailsPage/ETERNEX-40MG-/Atorvastatin-Calcium,ETERNEX 40MG,Atorvastatin Calcium,"Serious side effects are: ,Unexplained muscle pain,Tenderness, or weakness,Confusion,Memory problems,Fever,Unusual tiredness, and dark colored urine,Swelling,Weight gain,Urinating less than usual or not at all,Increased thirst,Increased urination,Hunger, dry mouth,Fruity breath odor,Drowsiness,Dry skin,Blurred vision,Weight loss,Nausea,Upper stomach pain,Itching, loss of appetite,Dark urine,Clay-colored stools","Primary and secondary hypercholesterolemia,Prevention of cerebrovascular accidents,Primary prevention of coronary heart disease"
http://www.medsplan.com/DrugsDetailsPage/ENDOLIP-10MG-TABLET/Atorvastatin-Calcium,ENDOLIP 10MG TABLET,Atorvastatin Calcium,"Serious side effects are: ,Unexplained muscle pain,Tenderness, or weakness,Confusion,Memory problems,Fever,Unusual tiredness, and dark colored urine,Swelling,Weight gain,Urinating less than usual or not at all,Increased thirst,Increased urination,Hunger, dry mouth,Fruity breath odor,Drowsiness,Dry skin,Blurred vision,Weight loss,Nausea,Upper stomach pain,Itching, loss of appetite,Dark urine,Clay-colored stools","Primary and secondary hypercholesterolemia,Prevention of cerebrovascular accidents,Primary prevention of coronary heart disease"
http://www.medsplan.com/DrugsDetailsPage/ELVAS-10MG-TABLET/Atorvastatin-Calcium,ELVAS 10MG TABLET,Atorvastatin Calcium,"Serious side effects are: ,Unexplained muscle pain,Tenderness, or weakness,Confusion,Memory problems,Fever,Unusual tiredness, and dark colored urine,Swelling,Weight gain,Urinating less than usual or not at all,Increased thirst,Increased urination,Hunger, dry mouth,Fruity breath odor,Drowsiness,Dry skin,Blurred vision,Weight loss,Nausea,Upper stomach pain,Itching, loss of appetite,Dark urine,Clay-colored stools","Primary and secondary hypercholesterolemia,Prevention of cerebrovascular accidents,Primary prevention of coronary heart disease"
http://www.medsplan.com/DrugsDetailsPage/ETERNEX-20MG-TABLET/Atorvastatin-Calcium,ETERNEX 20MG TABLET,Atorvastatin Calcium,"Serious side effects are: ,Unexplained muscle pain,Tenderness, or weakness,Confusion,Memory problems,Fever,Unusual tiredness, and dark colored urine,Swelling,Weight gain,Urinating less than usual or not at all,Increased thirst,Increased urination,Hunger, dry mouth,Fruity breath odor,Drowsiness,Dry skin,Blurred vision,Weight loss,Nausea,Upper stomach pain,Itching, loss of appetite,Dark urine,Clay-colored stools","Primary and secondary hypercholesterolemia,Prevention of cerebrovascular accidents,Primary prevention of coronary heart disease"
http://www.medsplan.com/DrugsDetailsPage/ETERNEX-10MG-TABLET-/Atorvastatin-Calcium,ETERNEX 10MG TABLET,Atorvastatin Calcium,"Serious side effects are: ,Unexplained muscle pain,Tenderness, or weakness,Confusion,Memory problems,Fever,Unusual tiredness, and dark colored urine,Swelling,Weight gain,Urinating less than usual or not at all,Increased thirst,Increased urination,Hunger, dry mouth,Fruity breath odor,Drowsiness,Dry skin,Blurred vision,Weight loss,Nausea,Upper stomach pain,Itching, loss of appetite,Dark urine,Clay-colored stools","Primary and secondary hypercholesterolemia,Prevention of cerebrovascular accidents,Primary prevention of coronary heart disease"
http://www.medsplan.com/DrugsDetailsPage/EREZ-10MG-TABLET/Atorvastatin-Calcium,EREZ 10MG TABLET,Atorvastatin Calcium,"Serious side effects are: ,Unexplained muscle pain,Tenderness, or weakness,Confusion,Memory problems,Fever,Unusual tiredness, and dark colored urine,Swelling,Weight gain,Urinating less than usual or not at all,Increased thirst,Increased urination,Hunger, dry mouth,Fruity breath odor,Drowsiness,Dry skin,Blurred vision,Weight loss,Nausea,Upper stomach pain,Itching, loss of appetite,Dark urine,Clay-colored stools","Primary and secondary hypercholesterolemia,Prevention of cerebrovascular accidents,Primary prevention of coronary heart disease"
http://www.medsplan.com/DrugsDetailsPage/ENDOLIP-20MG-TABLET/Atorvastatin-Calcium,ENDOLIP 20MG TABLET,Atorvastatin Calcium,"Serious side effects are: ,Unexplained muscle pain,Tenderness, or weakness,Confusion,Memory problems,Fever,Unusual tiredness, and dark colored urine,Swelling,Weight gain,Urinating less than usual or not at all,Increased thirst,Increased urination,Hunger, dry mouth,Fruity breath odor,Drowsiness,Dry skin,Blurred vision,Weight loss,Nausea,Upper stomach pain,Itching, loss of appetite,Dark urine,Clay-colored stools","Primary and secondary hypercholesterolemia,Prevention of cerebrovascular accidents,Primary prevention of coronary heart disease"
http://www.medsplan.com/DrugsDetailsPage/ETERNEX-40MG-TABLET/Atorvastatin-Calcium,ETERNEX 40MG TABLET,Atorvastatin Calcium,"Serious side effects are: ,Unexplained muscle pain,Tenderness, or weakness,Confusion,Memory problems,Fever,Unusual tiredness, and dark colored urine,Swelling,Weight gain,Urinating less than usual or not at all,Increased thirst,Increased urination,Hunger, dry mouth,Fruity breath odor,Drowsiness,Dry skin,Blurred vision,Weight loss,Nausea,Upper stomach pain,Itching, loss of appetite,Dark urine,Clay-colored stools","Primary and secondary hypercholesterolemia,Prevention of cerebrovascular accidents,Primary prevention of coronary heart disease"
http://www.medsplan.com/DrugsDetailsPage/ENDOLIP-5MG-TABLET/Atorvastatin-Calcium,ENDOLIP 5MG TABLET,Atorvastatin Calcium,"Serious side effects are: ,Unexplained muscle pain,Tenderness, or weakness,Confusion,Memory problems,Fever,Unusual tiredness, and dark colored urine,Swelling,Weight gain,Urinating less than usual or not at all,Increased thirst,Increased urination,Hunger, dry mouth,Fruity breath odor,Drowsiness,Dry skin,Blurred vision,Weight loss,Nausea,Upper stomach pain,Itching, loss of appetite,Dark urine,Clay-colored stools","Primary and secondary hypercholesterolemia,Prevention of cerebrovascular accidents,Primary prevention of coronary heart disease"
http://www.medsplan.com/DrugsDetailsPage/EZICAS-AZ-140MCG-50MCG-NASAL-SPRAY/Azelastine-Hydrochloride,EZICAS AZ 140MCG/50MCG NASAL SPRAY,Azelastine Hydrochloride,"Serious side effects:,Bronchospasm (shortness of breath, tightness in chest, wheezing),Fast or uneven heartbeats,Less serious side effects may include:,A bitter taste in your mouth,Headache,Drowsiness or dizziness,Dry mouth, sore throat",Allergic rhinitis
http://www.medsplan.com/DrugsDetailsPage/ECOTOR-40MG-TABLET/Atorvastatin-Calcium,ECOTOR 40MG TABLET,Atorvastatin Calcium,"Serious side effects are: ,Unexplained muscle pain,Tenderness, or weakness,Confusion,Memory problems,Fever,Unusual tiredness, and dark colored urine,Swelling,Weight gain,Urinating less than usual or not at all,Increased thirst,Increased urination,Hunger, dry mouth,Fruity breath odor,Drowsiness,Dry skin,Blurred vision,Weight loss,Nausea,Upper stomach pain,Itching, loss of appetite,Dark urine,Clay-colored stools","Primary and secondary hypercholesterolemia,Prevention of cerebrovascular accidents,Primary prevention of coronary heart disease"
http://www.medsplan.com/DrugsDetailsPage/ENDOLIP-40MG-TABLET/Atorvastatin-Calcium,ENDOLIP 40MG TABLET,Atorvastatin Calcium,"Serious side effects are: ,Unexplained muscle pain,Tenderness, or weakness,Confusion,Memory problems,Fever,Unusual tiredness, and dark colored urine,Swelling,Weight gain,Urinating less than usual or not at all,Increased thirst,Increased urination,Hunger, dry mouth,Fruity breath odor,Drowsiness,Dry skin,Blurred vision,Weight loss,Nausea,Upper stomach pain,Itching, loss of appetite,Dark urine,Clay-colored stools","Primary and secondary hypercholesterolemia,Prevention of cerebrovascular accidents,Primary prevention of coronary heart disease"
http://www.medsplan.com/DrugsDetailsPage/ECOTOR-10MG-TABLET/Atorvastatin-Calcium,ECOTOR 10MG TABLET,Atorvastatin Calcium,"Serious side effects are: ,Unexplained muscle pain,Tenderness, or weakness,Confusion,Memory problems,Fever,Unusual tiredness, and dark colored urine,Swelling,Weight gain,Urinating less than usual or not at all,Increased thirst,Increased urination,Hunger, dry mouth,Fruity breath odor,Drowsiness,Dry skin,Blurred vision,Weight loss,Nausea,Upper stomach pain,Itching, loss of appetite,Dark urine,Clay-colored stools","Primary and secondary hypercholesterolemia,Prevention of cerebrovascular accidents,Primary prevention of coronary heart disease"
http://www.medsplan.com/DrugsDetailsPage/ECOTOR-20MG-TABLET/Atorvastatin-Calcium,ECOTOR 20MG TABLET,Atorvastatin Calcium,"Serious side effects are: ,Unexplained muscle pain,Tenderness, or weakness,Confusion,Memory problems,Fever,Unusual tiredness, and dark colored urine,Swelling,Weight gain,Urinating less than usual or not at all,Increased thirst,Increased urination,Hunger, dry mouth,Fruity breath odor,Drowsiness,Dry skin,Blurred vision,Weight loss,Nausea,Upper stomach pain,Itching, loss of appetite,Dark urine,Clay-colored stools","Primary and secondary hypercholesterolemia,Prevention of cerebrovascular accidents,Primary prevention of coronary heart disease"
http://www.medsplan.com/DrugsDetailsPage/ERTYCIN-250MG-TABLET/Azithromycin,ERTYCIN 250MG TABLET,Azithromycin,"Diarrhea that is watery or bloody,Headache with chest pain ,Severe dizziness,Fainting,Fast or pounding heartbeats,Nausea,Upper stomach pain,Itching,Loss of appetite,Dark urine,Clay-colored stools,Jaundice (yellowing of the skin or eyes)","Azithromycin is effective against susceptible bacteria causing  otitis media (infection of the middle ear),Tonsillitis,Laryngitis,Bronchitis,Pneumonia,Sinusitis,Uncomplicated skin and skin structure infections,Chronic obstructive pulmonary disease,Acute pelvic inflammatory disease,Sexually transmitted infectious diseases such as nongonococcal urethritis and cervicitis."
http://www.medsplan.com/DrugsDetailsPage/ECOTHRAL-250MG-TABLET/Azithromycin,ECOTHRAL 250MG TABLET,Azithromycin,"Diarrhea that is watery or bloody,Headache with chest pain ,Severe dizziness,Fainting,Fast or pounding heartbeats,Nausea,Upper stomach pain,Itching,Loss of appetite,Dark urine,Clay-colored stools,Jaundice (yellowing of the skin or eyes)","Azithromycin is effective against susceptible bacteria causing  otitis media (infection of the middle ear),Tonsillitis,Laryngitis,Bronchitis,Pneumonia,Sinusitis,Uncomplicated skin and skin structure infections,Chronic obstructive pulmonary disease,Acute pelvic inflammatory disease,Sexually transmitted infectious diseases such as nongonococcal urethritis and cervicitis."
http://www.medsplan.com/DrugsDetailsPage/ECOTHRAL-500MG-TABLET/Azithromycin,ECOTHRAL 500MG TABLET,Azithromycin,"Diarrhea that is watery or bloody,Headache with chest pain ,Severe dizziness,Fainting,Fast or pounding heartbeats,Nausea,Upper stomach pain,Itching,Loss of appetite,Dark urine,Clay-colored stools,Jaundice (yellowing of the skin or eyes)","Azithromycin is effective against susceptible bacteria causing  otitis media (infection of the middle ear),Tonsillitis,Laryngitis,Bronchitis,Pneumonia,Sinusitis,Uncomplicated skin and skin structure infections,Chronic obstructive pulmonary disease,Acute pelvic inflammatory disease,Sexually transmitted infectious diseases such as nongonococcal urethritis and cervicitis."
http://www.medsplan.com/DrugsDetailsPage/ELDERAZE-500MG-TABLET/Azithromycin,ELDERAZE 500MG TABLET,Azithromycin,"Diarrhea that is watery or bloody,Headache with chest pain ,Severe dizziness,Fainting,Fast or pounding heartbeats,Nausea,Upper stomach pain,Itching,Loss of appetite,Dark urine,Clay-colored stools,Jaundice (yellowing of the skin or eyes)","Azithromycin is effective against susceptible bacteria causing  otitis media (infection of the middle ear),Tonsillitis,Laryngitis,Bronchitis,Pneumonia,Sinusitis,Uncomplicated skin and skin structure infections,Chronic obstructive pulmonary disease,Acute pelvic inflammatory disease,Sexually transmitted infectious diseases such as nongonococcal urethritis and cervicitis."
http://www.medsplan.com/DrugsDetailsPage/ECOTHRAL-100MG-TABLET-DT/Azithromycin,ECOTHRAL 100MG TABLET DT,Azithromycin,"Diarrhea that is watery or bloody,Headache with chest pain ,Severe dizziness,Fainting,Fast or pounding heartbeats,Nausea,Upper stomach pain,Itching,Loss of appetite,Dark urine,Clay-colored stools,Jaundice (yellowing of the skin or eyes)","Azithromycin is effective against susceptible bacteria causing  otitis media (infection of the middle ear),Tonsillitis,Laryngitis,Bronchitis,Pneumonia,Sinusitis,Uncomplicated skin and skin structure infections,Chronic obstructive pulmonary disease,Acute pelvic inflammatory disease,Sexually transmitted infectious diseases such as nongonococcal urethritis and cervicitis."
http://www.medsplan.com/DrugsDetailsPage/EZITHRO-250MG-TAB/Azithromycin,EZITHRO 250MG TAB,Azithromycin,"Diarrhea that is watery or bloody,Headache with chest pain ,Severe dizziness,Fainting,Fast or pounding heartbeats,Nausea,Upper stomach pain,Itching,Loss of appetite,Dark urine,Clay-colored stools,Jaundice (yellowing of the skin or eyes)","Azithromycin is effective against susceptible bacteria causing  otitis media (infection of the middle ear),Tonsillitis,Laryngitis,Bronchitis,Pneumonia,Sinusitis,Uncomplicated skin and skin structure infections,Chronic obstructive pulmonary disease,Acute pelvic inflammatory disease,Sexually transmitted infectious diseases such as nongonococcal urethritis and cervicitis."
http://www.medsplan.com/DrugsDetailsPage/ERTYCIN-100MG-SUSPENSION/Azithromycin,ERTYCIN 100MG SUSPENSION,Azithromycin,"Diarrhea that is watery or bloody,Headache with chest pain ,Severe dizziness,Fainting,Fast or pounding heartbeats,Nausea,Upper stomach pain,Itching,Loss of appetite,Dark urine,Clay-colored stools,Jaundice (yellowing of the skin or eyes)","Azithromycin is effective against susceptible bacteria causing  otitis media (infection of the middle ear),Tonsillitis,Laryngitis,Bronchitis,Pneumonia,Sinusitis,Uncomplicated skin and skin structure infections,Chronic obstructive pulmonary disease,Acute pelvic inflammatory disease,Sexually transmitted infectious diseases such as nongonococcal urethritis and cervicitis."
http://www.medsplan.com/DrugsDetailsPage/ELDERAZE-250MG-TABLET/Azithromycin,ELDERAZE 250MG TABLET,Azithromycin,"Diarrhea that is watery or bloody,Headache with chest pain ,Severe dizziness,Fainting,Fast or pounding heartbeats,Nausea,Upper stomach pain,Itching,Loss of appetite,Dark urine,Clay-colored stools,Jaundice (yellowing of the skin or eyes)","Azithromycin is effective against susceptible bacteria causing  otitis media (infection of the middle ear),Tonsillitis,Laryngitis,Bronchitis,Pneumonia,Sinusitis,Uncomplicated skin and skin structure infections,Chronic obstructive pulmonary disease,Acute pelvic inflammatory disease,Sexually transmitted infectious diseases such as nongonococcal urethritis and cervicitis."
http://www.medsplan.com/DrugsDetailsPage/ERTYCIN-500MG-TABLET/Azithromycin,ERTYCIN 500MG TABLET,Azithromycin,"Diarrhea that is watery or bloody,Headache with chest pain ,Severe dizziness,Fainting,Fast or pounding heartbeats,Nausea,Upper stomach pain,Itching,Loss of appetite,Dark urine,Clay-colored stools,Jaundice (yellowing of the skin or eyes)","Azithromycin is effective against susceptible bacteria causing  otitis media (infection of the middle ear),Tonsillitis,Laryngitis,Bronchitis,Pneumonia,Sinusitis,Uncomplicated skin and skin structure infections,Chronic obstructive pulmonary disease,Acute pelvic inflammatory disease,Sexually transmitted infectious diseases such as nongonococcal urethritis and cervicitis."
http://www.medsplan.com/DrugsDetailsPage/ELZEE-100MG-TABLET-DT/Azithromycin,ELZEE 100MG TABLET DT,Azithromycin,"Diarrhea that is watery or bloody,Headache with chest pain ,Severe dizziness,Fainting,Fast or pounding heartbeats,Nausea,Upper stomach pain,Itching,Loss of appetite,Dark urine,Clay-colored stools,Jaundice (yellowing of the skin or eyes)","Azithromycin is effective against susceptible bacteria causing  otitis media (infection of the middle ear),Tonsillitis,Laryngitis,Bronchitis,Pneumonia,Sinusitis,Uncomplicated skin and skin structure infections,Chronic obstructive pulmonary disease,Acute pelvic inflammatory disease,Sexually transmitted infectious diseases such as nongonococcal urethritis and cervicitis."
http://www.medsplan.com/DrugsDetailsPage/ELZEE-250MG-TABLET-DT/Azithromycin,ELZEE 250MG TABLET DT,Azithromycin,"Diarrhea that is watery or bloody,Headache with chest pain ,Severe dizziness,Fainting,Fast or pounding heartbeats,Nausea,Upper stomach pain,Itching,Loss of appetite,Dark urine,Clay-colored stools,Jaundice (yellowing of the skin or eyes)","Azithromycin is effective against susceptible bacteria causing  otitis media (infection of the middle ear),Tonsillitis,Laryngitis,Bronchitis,Pneumonia,Sinusitis,Uncomplicated skin and skin structure infections,Chronic obstructive pulmonary disease,Acute pelvic inflammatory disease,Sexually transmitted infectious diseases such as nongonococcal urethritis and cervicitis."
